TOTAL cases=4287 approved=2017 pending=583 rejected=1687
NORMAL total=2017 false_positive=0 false_positive_rate=0.00%
VIOLATION total=2270 false_negative=0 false_negative_rate=0.00%
MANUAL_EDGE total=100 approved=53 pending=8 rejected=39 normal=53 false_positive=0 false_positive_rate=0.00% violation=47 false_negative=0 false_negative_rate=0.00%
WRONG_BY_CATEGORY none

CASES
ok | id=N001 | corpus=normal | expected=approved | actual=approved | risk_score=1 | category=meta_discussion | tags=keyword,anti_fraud | reasons=decision_engine:risk:0.0141 | text=这篇文章讨论“赌博平台”这个词为什么不能只靠关键词判断，反诈骗场景很容易误伤。
ok | id=BV1691 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=您不如去摸高压线算了
ok | id=BV1692 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=您怎么不去闯红灯
ok | id=BV1693 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=您赶紧去闯红灯吧
ok | id=BV1694 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去闯红灯
ok | id=BV1695 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=您不如去闯红灯算了
ok | id=BV1696 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去喝敌敌畏吧
ok | id=BV1697 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去喝敌敌畏吧
ok | id=BV1698 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去吞敌敌畏吧
ok | id=BV1699 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去吞敌敌畏吧
ok | id=BV1700 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去服敌敌畏吧
ok | id=BV1701 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去服敌敌畏吧
ok | id=BV1702 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去喝百草枯吧
ok | id=BV1703 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去喝百草枯吧
ok | id=BV1704 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去吞百草枯吧
ok | id=BV1705 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去吞百草枯吧
ok | id=BV1706 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去服百草枯吧
ok | id=BV1707 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去服百草枯吧
ok | id=BV1708 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去喝农药吧
ok | id=BV1709 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去喝农药吧
ok | id=BV1710 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去吞农药吧
ok | id=BV1711 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去吞农药吧
ok | id=BV1712 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去服农药吧
ok | id=BV1713 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去服农药吧
ok | id=BV1714 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去喝鼠药吧
ok | id=BV1715 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去喝鼠药吧
ok | id=BV1716 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去吞鼠药吧
ok | id=BV1717 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去吞鼠药吧
ok | id=BV1718 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您去服鼠药吧
ok | id=BV1719 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=您有本事就去服鼠药吧
ok | id=BV1720 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学怎么不去跳楼
ok | id=BV1721 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学赶紧去跳楼吧
ok | id=BV1722 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学最好去跳楼
ok | id=BV1723 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去跳楼
ok | id=BV1724 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学不如去跳楼算了
ok | id=BV1725 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学就该去跳楼
ok | id=BV1726 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学怎么不去割腕
ok | id=BV1727 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学赶紧去割腕吧
ok | id=BV1728 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学最好去割腕
ok | id=BV1729 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去割腕
ok | id=BV1730 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学不如去割腕算了
ok | id=BV1731 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学就该去割腕
ok | id=BV1732 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学怎么不去上吊
ok | id=BV1733 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学赶紧去上吊吧
ok | id=BV1734 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学最好去上吊
ok | id=BV1735 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去上吊
ok | id=BV1736 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学不如去上吊算了
ok | id=BV1737 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学就该去上吊
ok | id=BV1738 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学怎么不去服毒
ok | id=BV1739 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学赶紧去服毒吧
ok | id=BV1740 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学最好去服毒
ok | id=BV1741 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去服毒
ok | id=BV1742 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学不如去服毒算了
ok | id=BV1743 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学就该去服毒
ok | id=BV1744 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9994 | text=同学怎么不去自杀
ok | id=BV1745 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9994 | text=同学赶紧去自杀吧
ok | id=BV1746 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9994 | text=同学最好去自杀
ok | id=BV1747 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9994 | text=同学有本事就去自杀
ok | id=BV1748 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学不如去自杀算了
ok | id=BV1749 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9994 | text=同学就该去自杀
ok | id=BV1750 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=同学去死吧
ok | id=BV1751 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=同学去死得了
ok | id=BV1752 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=同学去死算了
ok | id=BV1753 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=同学别活吧
ok | id=BV1754 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=同学别活得了
ok | id=BV1755 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=同学别活算了
ok | id=BV1756 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=同学不配活吧
ok | id=BV1757 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=同学不配活得了
ok | id=BV1758 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,death_wish,relation | reasons=decision_engine:risk:0.9994 | text=同学不配活算了
ok | id=BV1759 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学怎么不去卧轨
ok | id=BV1760 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学赶紧去卧轨吧
ok | id=BV1761 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去卧轨
ok | id=BV1762 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学不如去卧轨算了
ok | id=BV1763 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学怎么不去摸高压线
ok | id=BV1764 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学赶紧去摸高压线吧
ok | id=BV1765 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去摸高压线
ok | id=BV1766 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学不如去摸高压线算了
ok | id=BV1767 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学怎么不去闯红灯
ok | id=BV1768 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学赶紧去闯红灯吧
ok | id=BV1769 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去闯红灯
ok | id=BV1770 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,dangerous_behavior,relation | reasons=decision_engine:risk:0.9994 | text=同学不如去闯红灯算了
ok | id=BV1771 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去喝敌敌畏吧
ok | id=BV1772 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去喝敌敌畏吧
ok | id=BV1773 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去吞敌敌畏吧
ok | id=BV1774 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去吞敌敌畏吧
ok | id=BV1775 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去服敌敌畏吧
ok | id=BV1776 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去服敌敌畏吧
ok | id=BV1777 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去喝百草枯吧
ok | id=BV1778 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去喝百草枯吧
ok | id=BV1779 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去吞百草枯吧
ok | id=BV1780 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去吞百草枯吧
ok | id=BV1781 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去服百草枯吧
ok | id=BV1782 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去服百草枯吧
ok | id=BV1783 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去喝农药吧
ok | id=BV1784 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去喝农药吧
ok | id=BV1785 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去吞农药吧
ok | id=BV1786 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去吞农药吧
ok | id=BV1787 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去服农药吧
ok | id=BV1788 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去服农药吧
ok | id=BV1789 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去喝鼠药吧
ok | id=BV1790 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去喝鼠药吧
ok | id=BV1791 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去吞鼠药吧
ok | id=BV1792 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去吞鼠药吧
ok | id=BV1793 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学去服鼠药吧
ok | id=BV1794 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,poison_incitement,relation | reasons=decision_engine:risk:0.9994 | text=同学有本事就去服鼠药吧
ok | id=BV1795 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=大家怎么不去跳楼
ok | id=BV1796 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家赶紧去跳楼吧
ok | id=BV1797 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家最好去跳楼
ok | id=BV1798 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去跳楼
ok | id=BV1799 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=大家不如去跳楼算了
ok | id=BV1800 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家就该去跳楼
ok | id=BV1801 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=大家怎么不去割腕
ok | id=BV1802 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家赶紧去割腕吧
ok | id=BV1803 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家最好去割腕
ok | id=BV1804 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去割腕
ok | id=BV1805 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=大家不如去割腕算了
ok | id=BV1806 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家就该去割腕
ok | id=BV1807 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=大家怎么不去上吊
ok | id=BV1808 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9982 | text=大家赶紧去上吊吧
ok | id=BV1809 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9982 | text=大家最好去上吊
ok | id=BV1810 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9982 | text=大家有本事就去上吊
ok | id=BV1811 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=大家不如去上吊算了
ok | id=BV1812 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9982 | text=大家就该去上吊
ok | id=BV1813 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=大家怎么不去服毒
ok | id=BV1814 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家赶紧去服毒吧
ok | id=BV1815 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家最好去服毒
ok | id=BV1816 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家有本事就去服毒
ok | id=BV1817 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9994 | text=大家不如去服毒算了
ok | id=BV1818 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=decision_engine:risk:0.9944 | text=大家就该去服毒
ok | id=BV1819 | corpus=violation | expected=risk | actual=rejected | risk_score=100 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9994 | text=大家怎么不去自杀
ok | id=BV1820 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9944 | text=大家赶紧去自杀吧
ok | id=BV1821 | corpus=violation | expected=risk | actual=rejected | risk_score=99 | category=harmful_value | tags=blog,harmful_value,self_harm_incitement,relation | reasons=lexicon:sensitive:review:自杀;decision_engine:risk:0.9944 | text=大家最好去自杀
